,0,1
570,"[1505.1664241423864, 2716.306158008266, 2716.306158008266, 983.6142364542441, 0.252391917745988, -268.195528496813, 135.69197520060968, -34.051407169084385, 25.61551295557511, -12.977587375809055, 17.902991123354706, -9.990350432250283, 5.630704003137894, -14.142574094811817, 7.4903047424564875, -3.9693329025959954, 8.258574810947719, -1.335327202501598, -0.3650509587217992, 1.039340813130093, 3.791383986023346, -0.32078334294965394, 1.7729849123295038, 0.8892337690074639, -0.8420250621583387, 95.703125, 610.8444444444444]",classical
571,"[1279.4349029462057, 2388.986482199826, 2388.986482199826, 685.4852114101972, 0.23403247890487291, -324.5988777047219, 147.82327872703826, -31.917371858183134, 27.3921242562623, -4.489181704197216, -4.173313345452503, -12.580123095728739, -5.148221217400849, -7.733167065015859, 0.8268698595985262, -8.18844654777673, -0.8406910427336219, 0.9933265042439687, 3.6642779032656736, 6.218794476532048, 4.725957070783372, -0.025019783048836924, -2.328594323547821, 2.22919343690688, -0.5623909761400208, 143.5546875, 502.8421052631579]",classical
572,"[1490.2753638386203, 2785.3023378589037, 2785.3023378589037, 901.8516335899086, 0.27795809623925677, -235.25373850467267, 141.1099871377114, -34.670732398159785, 30.96661303436883, -16.38001845165499, 23.11082822572024, -11.030149404851844, 7.638682208863902, -19.011941952834583, 4.219428342819539, -11.82759888831833, 8.91182559661864, -1.4316373712208845, 4.288130453119937, 1.475192481903221, 3.1715603360616904, -1.3094323723858508, 2.9451770711255194, -1.6550267498659381, -2.8961930935331135, 99.38401442307692, 637.1428571428571]",classical
573,"[1054.5457140575888, 1947.0562078560035, 1947.0562078560035, 477.27842803047474, 0.21927979808256357, -482.5862285673757, 154.87568211430346, -5.046085186451486, 29.736520696033224, -1.8723477604103245, 8.219618053007029, -4.781974267365178, 9.648199864219368, -3.3444352004609583, 4.544591168553101, -10.09614094856611, -0.6560249545449419, -2.4551152615568106, -0.16506378533992383, 1.8638193549670243, 3.4826063631283923, 3.3882213968717023, 1.1157240468624625, 1.2768745785648934, -0.6618281614899431, 99.38401442307692, 458.2]",classical
574,"[1358.5470022794025, 2416.89804324971, 2416.89804324971, 811.7933979455843, 0.25637762282539595, -311.5872588894823, 148.71187205782158, -33.46609807623371, 10.318861797923127, -12.85110325893488, 1.2147992654103765, -12.890240118033827, 0.7991970098828137, -9.718399087287755, 2.035126056333278, -5.117127499688408, 6.72626833774987, 4.600520692771567, 3.776889263466956, 1.283526527491042, 1.2427963512411937, -0.09733731331558496, 1.501246848081748, 0.38025245524816076, -3.007311434374981, 172.265625, 632.7411764705882]",classical
575,"[1526.6298823501156, 2916.0087142908933, 2916.0087142908933, 1091.064591096323, 0.23422930880969345, -326.86107739013164, 127.40241041563492, -30.6068981437603, 37.4581724418103, -5.300832359627053, 20.819963852149446, -1.7748232828431434, -4.613475593612956, -4.044669113748101, 5.224090424274537, -0.653076564889536, 2.7940300487351446, 7.235352519365986, 3.975653632729857, -2.3878356799668725, 1.499583618016077, 0.5973886748276097, -0.595684057282934, 2.3412587579312327, 2.6405354445604723, 151.99908088235293, 640.2112676056338]",classical
576,"[1137.9955298166465, 1821.3126268851508, 1821.3126268851508, 819.6659383433515, 0.2656057895529814, -349.9388341619021, 161.82681315977325, -3.3702401096332095, 14.195450615849273, 5.771660286469996, 3.5260353918151255, 2.9640385293373934, -7.113631251711329, -7.914619754172233, -0.3415033485772475, 2.859118155345895, -2.490217296030162, -6.7817644342410555, -8.830838991571488, -6.672369830745819, -4.896300029893961, 0.11476861669810526, 4.251422672348617, 5.079310493714463, 2.604297652257828, 143.5546875, 593.203125]",classical
577,"[1117.8503358146334, 1872.7391785092807, 1872.7391785092807, 423.47014327721314, 0.19900843751042468, -498.7247870658517, 145.691615940342, 46.536054863519496, 15.265368324737683, 3.0584962517098173, -0.836966263495145, -5.227452854457215, -6.211699502485643, -3.8185886688610298, 0.0784607552253841, 2.7230509029968246, 2.2216528188505045, 0.23647799143836484, -0.4662346014522385, -0.8813537597029353, 0.5830562459352187, 3.288136473838067, 2.316113443281329, -2.5702501667681106, -4.819213786325406, 89.10290948275862, 606.3658536585366]",classical
578,"[1355.5040221537656, 2521.83285600348, 2521.83285600348, 709.2086056990544, 0.24418819807517525, -321.1299981722608, 134.60360034649153, -18.255292338564804, 22.19682416668201, 0.4218303069953567, -3.7993875423311065, 0.4846669226583971, -1.1444714026229115, -1.897786195880387, -0.10073294094596727, -2.75460250235817, 0.5867369761938137, 2.494759735010757, 0.29975299753242557, 1.6746937950330416, 2.8845917591331096, 2.083273355568852, 1.1637595591691998, -2.392161350616699, -3.423226522278918, 161.4990234375, 632.5584415584416]",classical
579,"[1397.4372725287935, 2616.0343745468385, 2616.0343745468385, 759.8134767012091, 0.2080796665525648, -269.67278250062685, 136.4424834297055, -25.029575807377807, 26.401326290653312, 0.6752392220753591, -5.365644884259393, -1.1043054976596476, -1.4958299187159463, -0.175089900319185, -3.803641825609371, -9.29268691502519, -3.1417674790266594, 1.6498815673979177, 0.6826142650551741, 1.9166048439313284, 2.245542775235104, -2.1306918576602842, -3.6786561006444902, -1.0773514950028449, 3.5402833693394955, 143.5546875, 641.8028169014085]",classical
580,"[828.7510282025237, 1013.6842802892982, 1013.6842802892982, 475.78249425047676, 0.20718024586184966, -421.6164446927436, 172.84237622388326, 28.052253270297296, -2.5625251480461513, -3.5845694603824834, -4.865514021256578, -8.893526686041678, -10.703955373905167, -7.681036746305072, -7.955806489682925, -7.324606597073477, -2.7090255488307875, -0.9145426466575587, -4.220645940617402, -8.437570775347076, -8.412959923565882, -4.1372047137853, -0.40443918310707805, 0.0954136670233945, -0.2779149674052332, 123.046875, 686.9649122807018]",classical
581,"[1551.1980313099223, 2840.958923198231, 2840.958923198231, 933.8404397743104, 0.28264129998410903, -197.19209896218348, 137.4040198428374, -34.15598214586013, 25.36267507726149, -5.277171689411921, -2.7751708164699513, -9.49825031230919, -7.608982189174654, -7.652764909355132, -5.666133465863902, -4.379935217533987, -5.424617991738493, -3.534874060641513, -5.658737877170159, -1.8899830799037611, -2.88020916133097, -3.4831635249993176, -4.029826683378985, -7.297965228438247, -4.188187562479999, 117.45383522727273, 638.1454545454545]",classical
582,"[1211.6130430258743, 2105.257803436775, 2105.257803436775, 710.6743185946079, 0.2163192127964767, -306.84901363293363, 152.8592704171167, -27.601047725956587, 16.330491875814605, -3.141580941349863, -8.933116566574936, -5.436671225949172, -9.778672843475418, -7.106648053203638, 0.298621422690684, 0.8942699933991924, 5.444418464812956, 8.217878412527797, 4.199666875911221, 2.047336779088218, 3.02218123634693, -0.3951008872132833, -2.8145625878441445, -2.904453031465534, 1.3438881660972108, 129.19921875, 628.4285714285714]",classical
583,"[1117.9923093064692, 1993.04533425174, 1993.04533425174, 464.4194416993808, 0.2673612477997572, -413.44173914331293, 143.47867975956677, 31.304400751916212, 14.024496128299338, 1.5122493113773166, -2.294590521973158, -6.46614853738246, -8.101448849931248, -5.929849052422083, -4.474499803312861, -2.7983276148436356, -0.8140909897127275, -1.214225516586659, -2.3837614306266497, -3.8034006323701433, -3.51393359538262, -2.7050901565118846, -2.384636713923663, 0.6143587423125962, 2.6556983656042616, 143.5546875, 734.516129032258]",classical
584,"[1952.4955103651357, 3779.8348906975057, 3779.8348906975057, 1235.5506396250194, 0.28991934627489624, -287.58456605444604, 101.76426735622516, -35.354251246860144, 41.28776550122337, -12.73318407546858, 17.278733950823145, -13.967283622353587, 16.30397991954842, -5.591361931052489, 13.657965866329201, -8.786262055362801, -0.05221362570718753, -13.756944191206507, 6.4736120980331515, 6.704303409529445, 6.981665765265766, 7.026492145162639, 8.378772690790687, -5.61024380009309, 1.3792199094290918, 184.5703125, 645.6063829787234]",classical
585,"[1525.1238503544241, 3325.672491299304, 3325.672491299304, 808.2122231389224, 0.33390845882443365, -378.6697312166807, 126.48252415582724, -18.821803260390332, 42.89233544915568, -14.304486932326384, 25.352181273400905, -14.636223831481786, 18.69945083007526, -10.180536243878059, 21.116490916644118, 4.444665667709824, 18.22232753935797, -10.287499597546544, 8.944005653639897, 1.1994970304340342, 6.286287798214176, 2.5190601731725044, 4.399822429110515, 1.7030960699174025, 9.978046221270485, 95.703125, 644.8260869565217]",classical
586,"[794.9550523266917, 1007.6889569134281, 1007.6889569134281, 450.8200436993989, 0.1870638694656279, -429.1732767561344, 175.1746401800716, 31.858989298396246, 4.301976236587079, 1.0348898659689092, -5.7714792260309, -9.490332344360562, -11.28026650417359, -10.573995021132728, -8.66582130623997, -6.329770586997312, -1.6754117842769625, 0.8259346490946575, -0.18233201197098511, 0.023008206797856985, 0.1984987743310561, -1.85269424832596, -4.4159135501698605, -4.965116583289215, -4.6127383509012345, 135.99917763157896, 634.5147058823529]",classical
587,"[1285.145711581167, 2476.576491353683, 2476.576491353683, 638.2650794658157, 0.27934870368973846, -360.81855679314583, 138.9860883152172, -12.93692161653383, 33.786649076546894, 7.590706465857728, -1.7154348146265135, 1.0259283510116153, 4.069548422191891, 3.9372978745313763, 0.9441122319180636, 0.5203144084701964, 4.687004262340044, 3.3392889255961133, -2.2548236891288775, -1.8465106207530297, 2.224442423931256, 1.7860709070057164, -1.5169623949462723, -3.256617801000348, 4.000946435491861, 117.45383522727273, 637.7543859649123]",classical
588,"[1340.642382020106, 2522.5156567212875, 2522.5156567212875, 718.5921903190418, 0.2603875626630339, -238.72608654952165, 149.73268628794773, -28.862253286654212, 28.271630344591177, -0.7836421242720025, -3.9316842225706434, -2.148995278951697, -4.346830678015309, -4.187113083292504, -3.4336846107977674, -5.75495329069285, -0.09463910872060376, 2.5415092737964113, 0.6881904053951343, 0.06012170465540562, 1.6965586479012775, 0.6577660979820241, 1.4775715713887714, -1.836199608258061, -6.258352591492092, 172.265625, 642.4588235294118]",classical
589,"[1474.667851986691, 2809.641685397332, 2809.641685397332, 741.2276327679006, 0.3201695320731868, -305.4315085015682, 135.9376407180314, -11.767094092797874, 18.222664495435936, 10.368748668096032, 3.0049512516138672, -5.594763994661265, 0.14868645027913635, -1.351224717068641, -1.8729986891424926, -3.2113194463435137, -6.746241952156322, -2.6940854996815338, -5.596805899523561, -4.531133947148071, -4.791564266322693, -5.36622847747971, -2.6233964350818866, -5.833599086569162, -6.924808000028116, 89.10290948275862, 257.55555555555554]",classical
590,"[2423.2994941992165, 4296.515189965197, 4296.515189965197, 1668.8123494622193, 0.21728754312967166, -301.9083898102656, 57.5380679465594, -59.13418673060616, 33.54745128529417, -20.90315931214919, 17.730605682782194, -0.6357402389394691, 49.011356330623876, 19.13300771656492, 27.0992653999282, -17.649591749792343, -0.29555414379295114, -3.7429634965043004, 18.176504692272548, 9.97020188023263, 11.606802438653178, 11.280719831122752, 15.388389047767205, -7.406882345583133, -5.8490862394170255, 95.703125, 585.5227272727273]",classical
591,"[1303.8905872224423, 2350.133455988979, 2350.133455988979, 706.9571498079463, 0.2943689877404814, -299.6031126848992, 157.27076000842115, -37.33165599387171, 15.771457727069732, -5.7440145925737225, -4.456098921452825, -6.812541496815945, -10.729724078643418, -9.876471316493491, -8.153111619254975, -5.42321507663507, -7.835009974078126, -2.73119613961109, -1.1106155350217692, 1.644738771442318, 3.638575241123442, 3.082601006679002, 0.10672771824096983, -0.7975703105995946, -2.7375236773416027, 103.359375, 649.0769230769231]",classical
592,"[690.2008582140186, 749.1406363290313, 749.1406363290313, 360.92802291951875, 0.2268728458255961, -465.92228383560376, 180.2020656315846, 56.68279772931278, 11.03125063491434, 5.835222852094027, 0.7342118354010275, -3.9623837548113405, -5.885415701907213, -8.461983173771927, -9.784012739405538, -7.692601937869151, -3.254734514329824, -1.8574462480740235, -4.006843583658118, -4.101010016194755, -2.468194383595217, -2.3574044002730306, -2.993993503941636, -3.2260268539382433, -1.7150744411383643, 95.703125, 609.7608695652174]",classical
593,"[811.5604157069257, 1235.7527234991298, 1235.7527234991298, 484.00257481935466, 0.21903626498965098, -477.9507808541421, 155.36327096467687, 12.765869338579709, 5.5263839511207, 2.402227322775567, -10.65260928645812, -16.645296982977552, -12.537702865135273, -11.184162382239482, -9.372799341265118, -3.2123306814350014, -2.7658504302763944, -6.4763811101995685, -8.306512317763914, -7.0951380241483, -7.477770755201824, -5.3260373726300925, 1.2634193201985318, 1.8787371352263613, -1.6485883713341782, 161.4990234375, 607.5657894736842]",classical
594,"[1322.0704417102945, 2473.6287906938805, 2473.6287906938805, 761.8987177278731, 0.28177319184475985, -274.3593960927909, 148.3734345202607, -20.323820700068943, 21.791871234592247, 7.9503226097231785, 3.7862217898881143, -2.2285375681421766, -6.084719464850597, -5.62415640404908, -6.696158135474445, -5.91206754453786, -4.588786730903269, -1.5350865892048486, -3.027743676606927, -4.696214412871622, -7.713765443414138, -7.215487429591129, -5.410745239268673, -5.248799934288024, -5.265857026572058, 151.99908088235293, 627.7733333333333]",classical
595,"[1171.462308074344, 2235.3146865030453, 2235.3146865030453, 609.4494661480763, 0.21736131356449642, -412.97041868619044, 138.53778764632358, -19.248439038642356, 34.16341292284398, 8.972399628541769, -4.291573442629875, 4.162138353596338, 0.8806266163677015, 3.0791401816041235, 0.10465982545474828, -4.064544922195701, 3.7917085901356047, 5.926169572418287, 3.4929687714969986, 6.61774029478128, 6.735691613213831, 2.471732094141681, -1.873949712417179, -0.06067527761718266, 2.717145491207206, 117.45383522727273, 549.3478260869565]",classical
596,"[2224.8701639036444, 4467.422986104392, 4467.422986104392, 1095.844017610915, 0.31158687338873753, -98.32329270304626, 98.3569325331014, -20.491762460299014, 18.818138369315022, -2.096720611465869, 2.663570342094736, -7.309946475096363, -3.5869279802217107, -7.986065163153998, -1.916309177552374, -4.727486722303192, 0.6270757933956999, -2.59127302488012, -1.4705252166825342, -3.1706499643699333, 0.6576258114171821, -4.816374282901123, -2.2177615272238946, -3.808979803263568, 0.23378942375957507, 99.38401442307692, 639.6122448979592]",classical
597,"[1513.870637130048, 2766.7922973632812, 2766.7922973632812, 873.1462503014227, 0.2963743061424726, -124.05375276427537, 148.61804134978772, -21.558513431891782, 17.411184717004367, -1.4364573818954143, 4.1257868298382165, -7.022972877901844, -5.129216586387012, -5.841978256093858, 5.0067699082116714, -6.218871853191181, -1.90092884568801, -0.9008492167301938, -2.416077450592085, -4.322315096086619, -0.8657294361672355, -4.695435610897667, -2.247865778041556, -5.1658486140509385, -3.224921152000672, 161.4990234375, 648.5375]",classical
598,"[1360.1539232851408, 2569.004393398347, 2569.004393398347, 722.7022306034809, 0.23740521497601974, -289.7109315772808, 143.90209252584916, -26.998798363426435, 24.06792454489862, -1.1486260973571423, -6.298393986418876, -2.740370246455896, -3.5235444881449802, -3.01998467019629, -3.1465475561383793, -7.264842492524725, -1.6957295580188785, 3.0778308497032842, 2.6872986412626676, 2.527074760816945, 4.6106082038960485, 2.382895472451702, -1.2654617256018423, -3.5493443583350985, -2.8140497740475943, 161.4990234375, 642.9746835443038]",classical
599,"[1803.9121543143797, 3367.006915240719, 3367.006915240719, 1041.940543431944, 0.30533170821738626, -166.39348143154785, 122.11941670372845, -32.11150038697286, 16.683938664940705, -5.395674020175941, -2.486982828485619, -9.820252678408435, -4.901546658477789, -6.964921281978402, -4.573855590766041, -6.6452802663903245, -5.4910320451703285, -5.368008416945744, -4.96277626097406, -2.7836566859855973, -3.184639159107793, -4.07664442110757, -3.55093534995684, -4.643793222719116, -1.1710160134139036, 123.046875, 665.0535714285714]",classical
600,"[1537.5906797202035, 3416.7514455843966, 3416.7514455843966, 544.1874661903855, 0.3432268631003832, -169.63640397663067, 119.08702050614922, 7.178452661060327, 53.412628466290826, 4.132238931968247, 23.12414743220599, -5.7107007974374895, 24.979972442020706, -9.318579692353133, 13.471598184727942, -14.267766408306777, 5.952583892742583, -13.591863716202905, 0.7507504970003921, -10.454512339377573, 0.08212135846458757, -4.370571287205988, 1.1737556180842943, 0.48949519171737743, -5.82922982219339, 117.45383522727273, 629.0178571428571]",rock
601,"[1542.1318210387706, 2869.736475402407, 2869.736475402407, 771.3729650011937, 0.3767348206971054, -62.32036677864245, 153.77754579290652, -55.12044155542461, 28.000353974342726, -6.835790142694934, 17.456442958716067, -22.604282189699745, 18.13093885768193, -12.575697997779505, 4.493539777765092, -8.381609192141386, 7.209058962223603, -2.519582910573678, 4.835717871084646, -6.270183019741879, -0.7175843690522891, -2.2724542938728414, -5.24240128634521, -5.217888340465309, -6.27305098996341, 99.38401442307692, 607.2127659574468]",rock
602,"[2559.136373521683, 5446.942804252465, 5446.942804252465, 1229.325137429472, 0.4425903240462338, -50.81971588090892, 86.39903802642417, -14.426873696001973, 12.827900193233475, 21.692574601699498, 4.23603279189498, 1.7399675932490046, 3.704418926852011, 4.686833664894052, -1.8586658174556634, -1.1932456452329996, -0.017301653700232483, -4.127178837420139, -5.767579742259043, -1.0703105980498255, 2.29328777344359, -1.5770720777191065, -3.855846834803312, -6.143478656559352, -5.379081129257251, 143.5546875, 644.8028169014085]",rock
603,"[2794.9571937945584, 5862.431217347136, 5862.431217347136, 1407.6031738352121, 0.4115391249466093, -15.900696389407916, 67.15052542966644, -20.12392692596996, 15.575631373175009, 4.801239406638349, 10.826369368565135, 5.9569496557751, 11.796010400157071, -0.39812615857176037, 5.653122993773784, 0.11358795135310068, 1.0963842264044077, -1.739961124098679, 5.7072155738723005, -0.5920247652774623, 1.7249528256335291, -1.576261067955796, 1.5818847418472644, 0.41477493986645275, 2.9363038626481663, 135.99917763157896, 656.5333333333333]",rock
604,"[1345.693061334189, 2938.9991140697507, 2938.9991140697507, 411.4573417105625, 0.372797858974734, -127.94887393069915, 134.4450777033972, 1.0183286290671145, 54.44925156507261, -0.4540101006989324, 35.81971189658122, -10.859722490112345, 16.3912637818183, -10.032809772664644, 6.590870854536899, -6.695049586063079, 11.037278453254478, -8.381530606879414, 2.1022593981241786, -6.341281029239087, 0.9903452149478481, -5.316258838048582, -0.8457290974899793, -4.655758066854421, -4.789689329836584, 103.359375, 635.734693877551]",rock
605,"[1857.9488684737296, 4191.630338239559, 4191.630338239559, 718.2446501479312, 0.3982411787271097, -108.91385841017653, 114.95105679648765, -5.211309882921173, 46.18878864747326, -9.133746510808274, 20.51586439894616, -17.023135063843053, 24.21979815611828, -8.048904922074879, 13.437286941818952, -18.375913708370813, 8.582782626667555, -11.39968806374393, 1.8852862509924544, -10.553508802977865, -0.25683667771934654, -11.796141160853157, -6.499556058259035, -4.302705165748293, -2.736910636322668, 161.4990234375, 637.1219512195122]",rock
606,"[1676.1187568426353, 3255.085885386456, 3255.085885386456, 874.4564018410563, 0.3445342948450957, -98.35863365694459, 136.5677564646481, -46.6962642513666, 46.458589229286545, -17.12096313370551, 10.532163463177644, -14.555086578837466, 16.543957282131128, -12.29414510507178, 3.7012378250397777, -12.640328743022428, 2.9430166922665153, -12.501709046274414, 0.10497853885327284, -0.7759732392534247, -5.692804385555786, -8.626591640162657, -1.89329719993767, -2.1970024229275014, -3.400752699132109, 112.34714673913044, 619.074074074074]",rock
607,"[1863.6767997062418, 3986.1156490175463, 3986.1156490175463, 683.6266270168662, 0.338815885404867, -204.57350950956072, 106.97720397226544, -10.207574464085965, 45.588319114752885, 3.0321744482851782, 24.003117422476524, -7.503674343446269, 20.07266055970999, -5.162975717158231, 8.743988069521954, -10.107702072129564, 4.366061552986421, -6.955887371026603, 4.7083659931584565, -8.220145583245293, -0.8146966481532721, -9.630579089712734, -7.387331253806321, -9.438677218796869, -3.1359423021105686, 112.34714673913044, 625.6851851851852]",rock
608,"[1597.5312612485534, 3825.590865628625, 3825.590865628625, 461.7297829838288, 0.44036754677137846, -211.2794984235486, 95.7034889678153, 40.660316571178576, 68.32311174961468, 5.322773625905013, 30.941035928355667, -5.283858412440888, 22.811829275293377, -1.5985389189674846, 17.492416503483245, -11.49882610946854, 8.72770932137833, -10.444212821977098, 5.70392773046992, -7.90733931726345, 3.715881527450009, -6.625196220985137, -1.2755093158926882, 2.786104320924582, 6.271296155776869, 123.046875, 612.9285714285714]",rock
609,"[1282.1659090323167, 2675.7877641930104, 2675.7877641930104, 472.44308651937007, 0.3591925678273561, -140.4368769619572, 149.2936651008876, -10.066174805647863, 38.776758961352925, 1.5533379673951773, 20.108948692480258, -11.329270564692962, 16.278438671877353, -13.238435069413361, 10.177036891012426, -9.248423425517696, 4.695233981727327, -8.36930902807606, 2.27456850494884, -6.503379287087023, -1.6295529876612342, -6.494120586671498, -4.714331460964497, -2.569852233567418, -1.7882534163489783, 89.10290948275862, 631.4318181818181]",rock
610,"[1421.4459799032452, 3042.4850570076856, 3042.4850570076856, 431.58445075053567, 0.37994890364035233, -156.54013237155303, 130.7136028667914, -1.4661565920243214, 36.2172859034964, 0.3673628954025886, 31.955135524419788, -0.6156170675078717, 20.14587134780779, -11.344088448890396, 13.852134918157995, -3.7818553509368122, 11.53649471431558, -3.209727157806503, 5.060294517530179, -1.7767237833962262, 3.542736161044883, -2.437564222141465, -0.7245976222753735, -1.420623138663545, 0.6529508065336468, 95.703125, 618.6304347826087]",rock
611,"[2312.1602851469947, 4528.659107181699, 4528.659107181699, 1407.3412572492346, 0.4188845158928229, -41.37051316444235, 105.39510109590124, -43.929247661464345, 54.1083901042087, -18.412671841146157, 23.52289128783847, -17.61089145329001, 20.660817036270597, -18.45555813378965, 17.474149837579077, -15.171712592076155, 11.307510672379822, -14.155024820792304, 2.825088751464884, -9.47064686446732, 3.3382714570911665, -8.199739489256503, 3.6971038714446594, -3.6733022640476563, -0.15938701449816783, 123.046875, 628.3728813559322]",rock
612,"[2459.499422853433, 5024.272506253626, 5024.272506253626, 1430.3846816380928, 0.46152657783215195, -15.52408262745574, 99.91709524344817, -37.429177609736996, 45.79159788126095, -20.603976315204118, 25.47589850055322, -18.470535096804948, 26.34450021856533, -20.008743999339476, 20.965142578074516, -13.49651414415, 10.81645737414813, -15.384135116844215, 3.5381398455792925, -7.5631753052702715, 3.798285174786605, -7.98264540850923, 6.819257352917175, -1.9356209065290062, 3.773815380065049, 143.5546875, 622.463768115942]",rock
613,"[1875.315631359562, 3929.5347846577724, 3929.5347846577724, 769.6352641456405, 0.4368056117014599, -120.40322863648385, 117.56333197562988, -27.613574980424023, 42.830258831281, -6.729612327619678, 21.62424510009122, -12.094099822398324, 17.932443961421765, -10.45145605223367, 12.27144255365279, -6.544394653005934, 13.512891567667605, -2.40918671087025, 6.697931580908857, -3.1515477620202104, 5.454987623539358, -2.23618467657967, 1.0509146633820914, -1.6529504885245234, -0.04047311732730668, 107.666015625, 648.8823529411765]",rock
614,"[2046.7124174036148, 4095.247188134426, 4095.247188134426, 1021.1787958186384, 0.4428023012993888, -92.6132668842266, 101.8472785994187, -33.50367194568826, 48.73547831128183, 12.396887176899822, 20.828034555787163, 8.695999510275149, 9.283455183757871, 2.7715425219026013, 5.240544911238573, -9.335557481190822, -3.486278049655288, -4.364505955319202, -4.653046521926989, -3.969280867686822, -3.1272235842061904, -7.004264489108579, -0.39484268651871773, -1.1395993882389688, -6.002430245434883, 135.99917763157896, 622.8358208955224]",rock
615,"[1937.0466389879502, 3986.1572832076567, 3986.1572832076567, 836.9825051299952, 0.38064276951051534, -256.3488641840049, 103.12139662605246, -8.430391346014227, 48.59879712562924, -4.187838161679845, 17.345721387223332, -6.686839793548713, 17.043678977283296, -4.618223291926881, 5.320812081016395, -10.02687718996862, 8.226201390902867, -6.207550603477864, 3.433033234196114, -3.6595213553633865, 1.702692560764763, -5.417050853744742, -3.2474411882384047, -3.877491068416284, -1.0322402784942808, 117.45383522727273, 643.4655172413793]",rock
616,"[1996.3276645919195, 4227.943678853683, 4227.943678853683, 903.7404388676839, 0.3875771239110008, -116.60436254545166, 109.25070614578824, -23.165134458485557, 40.68874153815781, -11.888447461520474, 23.158089834138718, -15.411177858236705, 15.128494742728856, -13.530739447484054, 12.69469319509569, -10.873739919646548, 8.501457056405588, -11.581522461038013, 2.199195136141839, -6.184311761126547, 1.9928450514406255, -7.954800224011409, 2.088887094704566, -2.400472211057818, -1.5458376902482467, 123.046875, 624.7966101694915]",rock
617,"[1529.474960783691, 3271.9310787050463, 3271.9310787050463, 550.4129683859328, 0.3653957383628242, -111.22387317136838, 134.12847196492095, -24.652065159308187, 41.52440407890421, -3.0621239189113036, 28.465319605486087, -10.58446774688252, 14.914135844860288, -14.39198235065408, 8.840388536367069, -4.53418578988638, 9.93485270881526, -4.673302928408605, 3.6152935961575965, -5.549787474158539, 3.358660312363074, -4.949003867841516, -1.478705872322812, 0.0937570348477955, -5.355480285051907, 151.99908088235293, 615.8955223880597]",rock
618,"[2335.562666769322, 4500.098052766096, 4500.098052766096, 1143.0747332251426, 0.34373144767062086, -174.91247883964064, 90.9264309187252, -18.718108699464196, 41.62002501340819, -8.878430472342217, 9.088252811003716, -12.459863919629132, 13.130783998474838, -9.689802021884187, 4.343286457180172, -13.479687830308222, 6.744278877312632, -10.387733023087012, 7.144447183744491, -5.789569162206551, 0.8012733686924829, -8.137650507661636, -5.713690753849197, -3.350856982817288, -0.4171778707710036, 135.99917763157896, 630.0882352941177]",rock
619,"[2445.028012876819, 5173.47278993257, 5173.47278993257, 1116.9185577385108, 0.4183725570740829, -42.36762722350784, 85.04696267882588, -7.381762424799471, 40.71787592723202, -1.0101427521370867, 18.923517354530095, -3.5419209594263545, 5.87331764908879, -5.019627814051722, 4.245726253052864, -3.176356490277832, -0.5796384411203604, -0.5282158929382464, 2.3447688224833323, -0.3677547398091315, -4.109806445325948, -3.857911064773519, -3.911565064192587, -5.783243001615294, -4.3329286589203795, 123.046875, 646.258064516129]",rock
620,"[1609.7950820785602, 3246.9089304488107, 3246.9089304488107, 764.1955049456477, 0.3584013355470853, -235.16199598331897, 123.87009997036799, -22.538394939300318, 52.93974536659386, -1.4446703025053766, 24.6410572023383, -7.073817643260996, 14.88008190819212, -12.769978666766852, 16.71258694429118, -2.9369669756421812, 10.07643605603906, -15.02469236249073, 3.1169325481344496, -7.123283484529949, 1.7941041564665463, -7.06977581799731, 0.028345830012623672, -2.025782790691134, 1.155238743738085, 123.046875, 625.0833333333334]",rock
621,"[1933.3485731982273, 4359.707563714473, 4359.707563714473, 818.0642314677981, 0.40343488527278415, -95.34222540250722, 112.45150278263367, -2.07915439328039, 47.04607493554217, -10.372160627084602, 29.787362472137183, -15.109573546807603, 20.193783925713035, -12.669925556145575, 16.4988809340404, -7.862703323416155, 11.873174161852166, -11.19371381490463, 8.863517984095576, -4.952907827357095, 0.9272280845988239, -6.105758176894502, 3.2460924018253925, -8.062711629355537, 0.7365416605300594, 103.359375, 634.58]",rock
622,"[2209.483104348592, 4575.097882830626, 4575.097882830626, 1073.1587170630135, 0.36021123257646176, -245.0742754651299, 95.08673398227947, -21.25300763118851, 45.653303875599946, -3.550621291060753, 14.969260312381191, -20.669946831776457, 19.526764376698065, -21.705149288092414, 7.320757531558431, -9.28471098874867, 0.8070136595523396, -13.011669196513285, 0.05520298483720661, -8.23067179810787, 1.0544747557040997, -8.02708848986995, -0.3988678696426719, -4.355213637578992, -4.225809602231208, 151.99908088235293, 652.9444444444445]",rock
623,"[2414.1524665665793, 5213.025270537268, 5213.025270537268, 1200.4339719006216, 0.39280942817241576, -123.63531889729964, 94.74608869370522, -9.547331459277032, 53.26126464353352, -13.755654399300713, 17.74460591090851, -19.210250390128337, 25.292117032940453, -18.70106694348545, 15.393392259005385, -12.507927035937497, 9.379049836088639, -11.604131428491863, 0.6676330139241855, -6.986574559412031, 3.3637223593525607, -7.1436088773736515, 0.5125418929896121, -8.738076161456902, -1.4559469849734372, 103.359375, 640.4038461538462]",rock
